FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS
Almen,Abdi,MID,WAT,5000000,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,250,0,0,0,1,0,0,0
Charlie,Adam,MID,STK,4700000,1,1,0.041666667,8.87E-09,2.13E-07,0,3036,2,1,0,0,0,0,0,0.2,114,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.1,720,0,109,0,0,51,60,0,0,-4
Albert,Adomah,MID,MID,5400000,0,3,1.5,2.78E-07,5.56E-07,0,9742,0,2,0,0,0,0,0,0.6,82,-1,0,3,1,0,0,0,0,0,0,0,0,0,629,0,0,0,0,122,1,0,0,6
,Adrian,GLK,WHU,5000000,8,27,3.4,6.80E-07,5.40E-06,0,55470,0,17,0,28,0,0,0,5.4,2162,0,0,27,0,0.9,0,4.3,3,0,2,0,0,2.9,48234,0,356,0,0,720,2662,0,0,147
Ibrahim,Afellay,MID,STK,5400000,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,114,0,270,0,0,0,13,0,0,0
Benik,Afobe,FWD,BOU,5600000,1,4,0.166666667,2.98E-08,7.14E-07,0,19173,0,0,0,0,0,0,0,0.7,554,-4,0,4,4,0.2,0,1,0,0,0,0,0,0.3,3353,0,146,0,0,30,336,0,0,10
Sergio,Aguero,FWD,MCI,13100000,-1,38,6.3,4.81E-07,2.90E-06,0,1296003,0,7,0,0,0,5,0,2.9,58759,1,0,38,-1,0.4,1,4.7,9,0,0,0,0,44.4,1319477,0,789,0,2,474,37873,0,0,149
Ola,Aina,DEF,CHE,4700000,1,1,0.041666667,8.87E-09,2.13E-07,0,3949,0,0,0,0,0,0,0,0.2,78,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.1,299,0,0,0,0,9,23,0,0,3
Nathan,Ake,DEF,BOU,4300000,0,2,0.083333333,1.94E-08,4.65E-07,0,35021,0,2,0,0,0,0,0,0.5,1733,-2,0,2,2,0,0,0,0,0,0,0,0,1,4172,0,232,0,0,15,180,0,0,6
Chuba,Akpom,FWD,ARS,5200000,0,0,0,0,0,0,7869,0,0,0,0,0,0,0,0,199,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1031,0,0,0,0,0,17,0,0,0
Marc,Albrighton,MID,LEI,5200000,2,18,2.6,5.00E-07,3.46E-06,0,45409,0,9,0,0,0,0,0,3.5,2362,-3,0,18,3,0.4,0,2.3,0,0,4,0,0,1,7411,0,519,0,0,513,480,0,0,68
Toby,Alderweireld,DEF,TOT,6500000,1,31,3.9,6.00E-07,4.77E-06,0,334594,0,3,0,0,0,0,0,4.8,118171,0,0,31,0,0.5,0,3,0,0,4,0,0,15.9,69112,0,598,0,0,689,817,0,0,157
Trent,Alexander-Arnold,MID,LIV,4400000,0,0,0,0,0,0,793,0,0,0,0,0,0,0,0,47,-1,0,0,1,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,19,0,0,0
Joe,Allen,MID,STK,5000000,16,43,5.4,1.08E-06,8.60E-06,0,47687,1,14,0,0,0,4,0,9,3172,0,-2,43,0,2.3,0,11.7,7,0,2,0,0,7.8,281755,0,132,0,1,622,240116,2,0,184
Bamidele,Alli,MID,TOT,8200000,10,38,4.8,5.85E-07,4.63E-06,0,254569,1,4,0,0,0,3,0,4.6,4359,-3,0,38,3,0.8,0,6.7,3,0,3,0,1,6.7,69826,0,666,0,0,648,21562,0,0,118
Marcos,Alonso,DEF,CHE,5900000,6,13,0.541666667,9.18E-08,2.20E-06,0,1996,0,0,0,0,0,0,0,2.2,332,-1,0,13,1,0.7,0,4.3,0,0,2,0,0,0.2,6821,0,0,0,0,216,3170,0,0,64
Daniel,Amartey,MID,LEI,4500000,2,17,2.4,5.33E-07,3.78E-06,0,3397,1,12,0,0,0,0,0,3.8,693,0,0,17,0,0.7,0,3.3,0,0,2,0,1,0.2,6663,0,23,0,0,563,949,0,0,86
Jordi,Amat,DEF,SWA,4100000,1,11,1.4,3.41E-07,2.68E-06,0,115945,3,15,0,0,0,0,0,2.7,7470,1,0,11,-1,0.2,0,0.7,0,0,1,0,0,14.2,290400,0,63,0,0,720,19958,0,0,126
Nordin,Amrabat,MID,WAT,5000000,2,17,2.4,4.80E-07,3.40E-06,0,6364,2,11,0,0,0,0,0,3.4,393,0,0,17,0,0.5,0,2.7,3,0,1,0,1,0.1,7099,0,74,0,0,514,181,0,0,61
Keshi,Anderson,FWD,CRY,4500000,0,0,0,0,0,0,1962,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1534,0,0,0,0,0,10,0,0,0
,Angelino,DEF,MCI,4400000,0,0,0,0,0,0,1670,0,0,0,0,0,0,0,0,73,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,491,0,0,0,0,0,38,0,0,0
Victor,Anichebe,FWD,SUN,4500000,1,2,0.083333333,1.85E-08,4.44E-07,0,1715,0,1,0,0,0,0,0,0.4,305,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.1,4573,0,0,0,0,15,1025,0,0,3
Michail,Antonio,MID,WHU,7100000,3,45,5.6,7.89E-07,6.34E-06,0,342963,1,16,0,0,0,5,0,6.3,97884,1,1,45,-1,0.3,0,2.3,4,0,2,0,0,14,693997,0,452,0,2,681,15311,-1,0,144
Ikechi,Anya,MID,WAT,4500000,0,1,1,2.22E-07,2.22E-07,0,5298,0,0,0,0,0,0,0,0.2,133,0,0,1,0,0,0,0,0,0,0,0,0,0.1,328,0,176,0,0,10,1,0,0,3
Alvaro,Arbeloa,DEF,WHU,4900000,0,1,0.041666667,8.50E-09,2.04E-07,0,3038,2,4,0,0,0,0,0,0.2,412,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,4232,0,0,0,0,174,132,0,0,21
Scott,Arfield,MID,BUR,5200000,0,10,0.416666667,8.01E-08,1.92E-06,0,3741,1,6,0,0,0,0,0,1.9,185,-3,0,10,3,0.1,0,0.7,0,0,2,0,0,0.1,793,0,0,0,0,328,5,0,0,37
Marko,Arnautovic,MID,STK,7200000,5,21,2.6,3.61E-07,2.92E-06,0,50851,4,15,0,0,0,1,0,2.9,2846,-3,0,21,3,0.4,0,3,0,0,1,0,1,1.4,26354,0,528,0,0,703,4297,0,0,78
Harry,Arter,MID,BOU,5000000,2,23,2.9,5.80E-07,4.60E-06,0,6857,0,12,0,0,0,0,0,4.6,1457,0,0,23,0,0.8,0,4,2,0,2,0,2,0.3,8154,0,188,0,0,706,148,0,1,130
Takuma,Asano,FWD,ARS,4900000,0,0,0,0,0,0,3911,0,0,0,0,0,0,0,0,51,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,401,0,0,0,0,0,5,0,0,0
Joel,Asoro,MID,SUN,4500000,0,1,0.041666667,9.26E-09,2.22E-07,0,408,0,0,0,0,0,0,0,0.2,22,0,0,1,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,10,8,0,0,3
Charlie,Austin,FWD,SOU,6500000,13,36,5.1,7.85E-07,5.54E-06,0,74500,0,0,0,0,0,4,0,5.6,10711,0,-1,36,0,1.4,0,9,6,0,4,0,1,9.4,369360,0,32,0,1,367,146135,1,0,127
Daniel,Ayala,DEF,MID,5000000,1,14,0.583333333,1.17E-07,2.80E-06,0,5996,2,5,0,0,0,1,0,2.8,667,0,0,14,0,0.1,0,0.3,0,0,1,0,0,0.2,4962,0,0,0,0,300,68,0,0,71
Andre,Ayew,MID,WHU,7100000,0,1,0.041666667,5.87E-09,1.41E-07,0,266875,0,0,0,0,0,0,0,0.1,636,-4,1,1,4,0,0,0,0,0,0,0,0,1.1,2568,0,524,0,0,34,41,-1,0,5
Cesar,Azpilicueta,DEF,CHE,6000000,6,30,3.8,6.33E-07,5.00E-06,0,198944,2,9,0,0,0,0,0,5,8954,0,0,30,0,0.8,0,4.7,4,0,3,0,1,10.7,116408,0,470,0,0,720,9156,0,0,170
,Baba Rahman,DEF,CHE,5500000,0,0,0,0,0,0,864,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,138,0,0,0,11,0,0,0
Eric,Bailly,DEF,MUN,5500000,7,31,3.9,7.09E-07,5.64E-06,0,183413,2,8,0,0,0,0,0,5.6,9483,0,0,31,0,0.9,0,4.7,7,0,3,0,0,13.6,173645,0,0,0,0,720,19751,0,0,188
Leighton,Baines,DEF,EVE,5500000,0,21,4.2,7.64E-07,3.82E-06,0,295696,0,3,0,0,0,0,0,3.8,55768,0,0,21,0,0,1,0,2,0,2,0,1,6.9,226401,0,212,0,0,450,1187,0,0,108
Mario,Balotelli,FWD,LIV,6300000,0,0,0,0,0,0,10497,0,0,0,0,0,0,0,0,128,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1304,0,0,0,0,0,30,0,0,0
Patrick,Bamford,FWD,BUR,5000000,1,3,0.125,2.50E-08,6.00E-07,0,1468,0,1,0,0,0,0,0,0.6,178,0,0,3,0,0.1,0,0.3,0,0,0,0,0,0,2562,0,0,0,0,33,146,0,0,6
Alex,Baptiste,DEF,MID,4000000,0,0,0,0,0,0,2723,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2322,0,0,0,0,0,23,0,0,0
Phil,Bardsley,DEF,STK,4400000,6,10,0.416666667,9.47E-08,2.27E-06,0,2956,1,6,0,0,0,0,0,2.3,244,-1,0,10,1,0.5,0,2.3,0,0,1,0,0,0.1,1464,0,107,0,0,335,75,0,0,57
Ross,Barkley,MID,EVE,7200000,0,24,3.4,4.72E-07,3.33E-06,0,525604,1,5,0,0,0,1,0,3.3,41806,-3,1,24,3,0.2,0,1.3,3,0,1,0,1,8.1,447948,0,654,0,0,564,875,-1,0,67
Ashley,Barnes,FWD,BUR,4400000,0,0,0,0,0,0,4515,0,0,0,0,0,0,0,0,319,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3792,0,0,0,0,0,215,0,0,0
Antonio,Barragan,DEF,MID,4500000,1,17,2.1,4.67E-07,3.78E-06,0,11265,3,11,0,0,0,0,0,3.8,1464,0,0,17,0,0.2,0,1,3,0,1,0,0,0.6,15394,0,0,0,0,698,397,0,0,138
Modou,Barrow,FWD,SWA,5000000,5,19,2.4,4.80E-07,3.80E-06,0,29903,0,10,0,0,0,0,0,3.8,2558,0,0,19,0,0.5,0,2.3,0,0,1,0,2,1,38559,0,120,0,0,506,8726,0,0,94
Gareth,Barry,MID,EVE,4700000,2,27,3.4,7.23E-07,5.74E-06,0,151385,3,6,0,0,0,2,0,5.7,25269,2,0,27,-2,0.3,0,1.3,3,0,2,0,0,7.1,300556,0,418,0,0,678,6033,0,0,133
Borja,Baston,FWD,SWA,6900000,6,13,0.541666667,7.85E-08,1.88E-06,0,4254,0,2,0,0,0,1,0,1.9,274,-1,0,13,1,0.6,0,4,1,0,0,0,1,0.1,4715,0,0,0,0,142,3163,0,0,37
Michy,Batshuayi,FWD,CHE,8600000,0,13,2.6,3.02E-07,1.51E-06,0,96904,0,0,0,0,0,1,0,1.5,2348,-4,1,13,4,0,0,0.3,1,0,0,0,1,1.1,36691,0,0,0,0,58,170,-1,0,40
Asmir,Begovic,GLK,CHE,4800000,0,0,0,0,0,0,4150,0,0,0,0,0,0,0,0,156,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,938,0,150,0,0,0,29,0,0,0
Valon,Behrami,MID,WAT,4500000,3,14,1.8,4.00E-07,3.11E-06,0,7279,3,13,0,0,0,0,0,3.1,761,0,0,14,0,0.4,0,2,0,0,1,0,0,0.3,6992,0,127,0,0,693,468,0,0,87
Hector,Bellerin,DEF,ARS,6600000,4,36,4.5,6.82E-07,5.45E-06,0,306244,0,9,0,0,0,0,0,5.5,10603,1,-1,36,-1,1.1,0,7,5,0,3,0,2,26.9,217143,0,541,0,1,720,47819,1,0,159
Yohan,Benalouane,DEF,LEI,4000000,0,0,0,0,0,0,6328,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1190,0,15,0,0,0,17,0,0,0
Nabil,Bentaleb,MID,TOT,4500000,0,0,0,0,0,0,3792,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0.1,413,0,29,0,0,0,2,0,0,0
Saido,Berahino,FWD,WBA,6100000,0,6,1.5,2.46E-07,9.84E-07,0,37719,1,2,0,0,0,0,0,1,1693,-4,1,6,4,0,0,0,0,0,2,0,0,0.6,10038,0,226,0,0,243,259,-1,0,-3
Steven,Berghuis,MID,WAT,5000000,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,55,0,0,0,2,0,0,0
,Bernardo,DEF,MID,4400000,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,21,0,0,0
Ryan,Bertrand,DEF,SOU,5400000,0,24,6,1.11E-06,4.44E-06,0,28144,1,2,0,0,0,0,0,4.4,7303,-1,0,24,1,1.1,0,5.7,3,0,3,0,1,1,30336,0,415,0,1,360,572,0,0,91
Muhamed,Besic,MID,EVE,4400000,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0,292,0,75,0,0,0,7,0,0,0
Daley,Blind,DEF,MUN,5700000,6,38,5.4,9.47E-07,6.67E-06,0,60209,0,5,0,0,0,0,0,6.8,7505,2,-1,38,-2,1.2,0,6.7,7,0,3,0,2,8.4,246860,0,477,0,0,630,38156,1,0,200
Hiram,Boateng,MID,CRY,4500000,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,16,0,0,0
,Bojan,MID,STK,5700000,0,12,0.5,8.77E-08,2.11E-06,0,87443,1,8,0,0,0,1,0,2.1,4356,-3,1,12,3,0,0,0,0,0,0,0,0,1.1,39564,0,360,0,0,271,133,-1,0,47
Yannick,Bolasie,MID,EVE,6000000,5,24,3,5.00E-07,4.00E-06,0,166769,2,5,0,0,0,0,0,4,13144,0,1,24,0,0.5,0,2.7,1,0,2,0,3,5.3,184617,0,469,0,0,570,8731,-1,0,99
Wilfried,Bony,FWD,STK,7300000,2,10,2,2.74E-07,1.37E-06,0,66215,0,9,0,0,0,0,0,1.4,3449,-2,0,10,2,0.3,0,2,0,0,2,0,0,1,68515,0,249,0,0,391,4682,0,0,31
Fabio,Borini,FWD,SUN,5200000,0,4,2,3.85E-07,7.69E-07,0,63804,0,2,0,0,0,0,0,0.8,907,-3,0,4,3,0,0,0,0,0,1,0,0,0.6,5539,0,280,0,0,153,44,0,0,11
Cameron,Borthwick-Jackson,DEF,MUN,4400000,0,0,0,0,0,0,2741,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0,64,0,123,0,0,0,2,0,0,0
Artur,Boruc,GLK,BOU,4600000,3,30,3.8,8.26E-07,6.52E-06,0,60460,1,12,0,28,0,0,0,6.5,7133,1,0,30,-1,0.8,0,3.7,0,0,2,0,0,7.6,136228,0,281,1,1,720,6301,0,0,159
Sofiane,Boufal,MID,SOU,6800000,0,0,0,0,0,0,2826,0,0,0,0,0,0,0,0,68,-2,0,0,2,0,0,0,0,0,0,0,0,0,3354,0,0,0,0,0,141,0,0,0
Jarrod,Bowen,FWD,HUL,4500000,0,0,0,0,0,0,2249,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2971,0,0,0,0,0,109,0,0,0
George,Boyd,MID,BUR,5200000,2,18,2.3,4.42E-07,3.46E-06,0,6628,0,12,0,0,0,0,0,3.4,393,-3,1,18,3,0.4,0,2.3,0,0,2,0,0,0.1,1667,0,0,0,0,710,54,-1,0,84
Cameron,Brannagan,MID,LIV,4300000,0,0,0,0,0,0,1127,0,0,0,0,0,0,0,0,144,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,711,0,27,0,0,0,90,0,0,0
Claudio,Bravo,GLK,MCI,5500000,2,24,4.8,8.73E-07,4.36E-06,0,25178,0,5,0,14,0,0,0,4.4,5691,0,0,24,0,1,0,5.3,3,0,1,0,0,2.6,88942,0,0,1,1,450,4438,0,0,109
Miguel,Britos,DEF,WAT,4400000,6,11,1.8,4.09E-07,2.50E-06,0,2669,2,8,0,0,0,0,0,2.5,193,-1,0,11,1,0.5,0,2.3,0,0,1,0,0,0.1,3435,0,205,0,0,534,298,0,0,91
Leon,Britton,MID,SWA,4400000,1,5,0.208333333,4.73E-08,1.14E-06,0,2162,1,7,0,0,0,0,0,1.1,121,-1,0,5,1,0.3,0,1.3,0,0,0,0,0,0.1,906,0,166,0,0,258,83,0,0,37
Tyias,Browning,DEF,EVE,3900000,0,0,0,0,0,0,23077,0,0,0,0,0,0,0,0,2049,-1,0,0,1,0,0,0,0,0,0,0,0,1.2,28331,0,22,0,0,0,5016,0,0,0
Alex,Bruce,DEF,HUL,4000000,0,0,0,0,0,0,3307,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2636,0,0,0,0,0,319,0,0,0
Chris,Brunt,DEF,WBA,4900000,1,1,0.041666667,8.50E-09,2.04E-07,0,578,0,1,0,0,0,0,0,0.2,17,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,317,0,230,0,0,22,135,0,0,3
Reece,Burke,DEF,WHU,4000000,0,0,0,0,0,0,1858,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2115,0,0,0,0,0,27,0,0,0
Jack,Butland,GLK,STK,4700000,0,0,0,0,0,0,121757,0,0,0,0,0,0,0,0,2988,-3,1,0,3,0,0,0,0,0,0,0,0,1.4,1998,0,341,0,0,0,57,-1,0,0
Sam,Byram,DEF,WHU,4400000,0,7,0.291666667,6.63E-08,1.59E-06,0,23454,2,6,0,0,0,0,0,1.6,2523,-1,1,7,1,0.1,0,0.3,0,0,1,0,0,0.4,11187,0,39,0,0,264,19,-1,0,56
Willy,Caballero,GLK,MCI,4900000,0,6,0.25,5.10E-08,1.22E-06,0,23075,0,3,0,5,0,0,0,1.2,659,-1,0,6,1,0,0,0,0,0,0,0,0,0.4,20032,0,45,0,0,270,43,0,0,39
Yohan,Cabaye,MID,CRY,5600000,1,4,0.166666667,2.98E-08,7.14E-07,0,107826,2,4,0,0,0,0,0,0.7,2201,-4,1,4,4,0.2,1,1,0,0,0,0,0,1.3,6404,0,397,0,0,278,148,-1,0,33
Gary,Cahill,DEF,CHE,5900000,6,24,3,5.08E-07,4.07E-06,0,77327,1,9,0,0,0,0,0,4.1,2925,-1,0,24,1,0.7,0,4.3,0,0,3,0,0,4.6,17935,0,283,0,0,720,2394,0,0,142
Jonathan,Calleri,FWD,WHU,6800000,1,5,0.208333333,3.06E-08,7.35E-07,0,2016,0,2,0,0,0,0,0,0.7,87,-2,0,5,2,0,0,0.3,0,0,0,0,0,0,2106,0,0,0,0,113,84,0,0,6
,Callum Wilson,FWD,BOU,6500000,9,32,4,6.15E-07,4.92E-06,0,80453,0,8,0,0,0,3,0,5,4527,0,-1,32,0,1,0,6.3,2,0,4,0,1,3.7,114677,0,165,0,0,609,43860,1,0,88
Geoff,Cameron,DEF,STK,4400000,6,13,2.2,5.00E-07,2.95E-06,0,7626,0,11,0,0,0,0,0,3,432,-1,0,13,1,0.8,0,3.7,1,0,1,0,0,0.5,10666,0,293,0,0,540,3871,0,0,97
Fraizer,Campbell,FWD,CRY,4400000,0,0,0,0,0,0,18777,0,0,0,0,0,0,0,0,1676,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,22687,0,12,0,0,0,2721,0,0,0
Joel,Campbell,MID,ARS,5900000,0,0,0,0,0,0,4632,0,0,0,0,0,0,0,0,40,-1,0,0,1,0,0,0,0,0,0,0,0,0,225,0,175,0,0,0,5,0,0,0
Emre,Can,MID,LIV,4800000,3,6,0.25,5.21E-08,1.25E-06,0,44541,0,1,0,0,0,0,0,1.3,793,-2,0,6,2,0.4,0,1.7,0,0,1,0,0,0.7,5143,0,399,0,0,134,726,0,0,13
Etienne,Capoue,MID,WAT,5200000,3,51,6.4,1.23E-06,9.81E-06,0,248003,0,12,0,0,0,4,0,9.6,94996,7,1,51,-7,0.4,0,2.3,11,0,1,0,1,41.6,1611440,0,347,0,2,692,29428,-1,0,170
Michael,Carrick,MID,MUN,4300000,0,1,0.041666667,9.69E-09,2.33E-07,0,38567,0,0,0,0,0,0,0,0.2,3230,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,1.3,34959,0,275,0,0,13,1482,0,0,4
Andy,Carroll,FWD,WHU,6200000,0,2,0.083333333,1.34E-08,3.23E-07,0,266568,0,2,0,0,0,0,0,0.3,1194,-3,0,2,3,0,0,0,0,0,0,0,0,1.4,29487,0,381,0,0,90,49,0,0,7
Tom,Carroll,MID,TOT,4300000,0,1,0.041666667,9.69E-09,2.33E-07,0,4051,0,0,0,0,0,0,0,0.2,296,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,2305,0,93,0,0,1,372,0,0,3
Cameron,Carter-Vickers,DEF,TOT,4400000,0,0,0,0,0,0,1153,0,0,0,0,0,0,0,0,63,-1,0,0,1,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,48,0,0,0
Craig,Cathcart,DEF,WAT,4400000,0,6,0.25,5.68E-08,1.36E-06,0,12780,1,7,0,0,0,0,0,1.4,1382,-1,1,6,1,0.1,0,0.3,0,0,0,0,0,0.3,3474,0,335,0,0,405,11,-1,0,51
Lee,Cattermole,MID,SUN,4400000,0,3,0.125,2.84E-08,6.82E-07,0,4284,1,3,0,0,0,0,0,0.7,232,-1,0,3,1,0.2,0,0.7,0,0,0,0,0,0.1,1273,0,246,0,0,175,6,0,0,17
Santiago,Cazorla,MID,ARS,7400000,2,38,4.8,6.49E-07,5.14E-06,0,251474,2,5,0,0,0,2,0,5.1,67515,-1,2,38,1,0.4,0,2.7,5,0,4,0,2,4.5,328102,0,259,0,0,618,1968,-2,0,159
Petr,Cech,GLK,ARS,5500000,2,27,3.4,6.18E-07,4.91E-06,0,184240,1,9,0,23,0,0,0,4.9,17832,0,0,27,0,0.9,0,4.7,0,0,3,0,0,17.1,158153,1,409,0,0,720,10617,0,0,139
,Cedric,DEF,SOU,5000000,0,24,3.4,6.80E-07,4.80E-06,0,50489,0,6,0,0,0,0,0,4.8,14325,0,0,24,0,0.6,0,3,5,0,2,0,0,1.4,55270,0,320,0,0,552,222,0,0,131
Nacer,Chadli,MID,WBA,6500000,10,44,1.833333333,2.82E-07,6.77E-06,0,42861,1,5,0,0,0,4,0,6.8,7787,0,0,44,0,1.1,0,7,8,0,1,0,2,4.8,207580,0,173,0,2,431,50640,0,0,139
Nathaniel,Chalobah,MID,CHE,4500000,4,5,0.208333333,4.63E-08,1.11E-06,0,221,0,0,0,0,0,0,0,1.1,26,0,0,5,0,0.4,0,1.7,0,0,0,0,1,0,460,0,0,0,0,25,187,0,0,20
,Chamberlain,MID,ARS,5800000,1,15,0.625,1.08E-07,2.59E-06,0,86711,0,3,0,0,0,1,0,2.6,3064,-2,1,15,2,0.1,0,0.7,0,0,1,0,0,1.3,58562,0,186,0,0,268,818,-1,0,65
Calum,Chambers,DEF,MID,4400000,2,11,2.8,6.36E-07,2.50E-06,0,110379,0,8,0,0,0,1,0,2.5,9001,-1,0,11,1,0.4,0,1.7,0,0,0,0,0,3,83540,0,70,0,0,360,500,0,0,77
James,Chester,DEF,WBA,4500000,0,0,0,0,0,0,4082,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,85,0,0,0,1,0,0,0
Benjamin,Chilwell,DEF,LEI,4300000,0,0,0,0,0,0,4571,0,0,0,0,0,0,0,0,199,-2,1,0,2,0,0,0,0,0,0,0,0,0.2,598,0,0,0,0,0,43,-1,0,0
Pedro,Chirivella,MID,LIV,4300000,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,107,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,727,0,2,0,0,0,79,0,0,0
,Christian Benteke,FWD,CRY,7700000,-1,22,3.7,4.81E-07,2.86E-06,0,165134,2,7,0,0,0,3,0,2.9,32003,2,0,22,-2,0.5,1,3.7,2,0,0,0,0,8.5,391206,0,315,0,0,533,20566,0,0,58
Josh,Clackstone,DEF,HUL,4000000,0,0,0,0,0,0,2106,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4883,0,0,0,0,0,485,0,0,0
Jordy,Clasie,MID,SOU,4700000,2,7,0.291666667,6.21E-08,1.49E-06,0,2607,0,4,0,0,0,0,0,1.5,117,-3,0,7,3,0.1,0,0.7,0,0,0,0,0,0.1,1023,0,183,0,0,286,47,0,0,38
Adam,Clayton,MID,MID,4400000,0,10,1.7,3.86E-07,2.27E-06,0,12342,1,6,0,0,0,0,0,2.3,901,-1,0,10,1,0.2,0,0.7,0,0,1,0,0,0.3,5410,0,0,0,0,414,77,0,0,57
Tom,Cleverley,MID,EVE,5300000,2,6,0.25,4.72E-08,1.13E-06,0,6493,1,2,0,0,0,0,0,1.1,144,-2,0,6,2,0.2,0,1.3,0,0,0,0,0,0.1,721,0,241,0,0,223,102,0,0,30
Gael,Clichy,DEF,MCI,5400000,2,12,3,5.56E-07,2.22E-06,0,33388,0,3,0,0,0,0,0,2.2,1277,-1,0,12,1,0.1,0,0.7,0,0,1,0,0,1.2,11526,0,166,0,0,349,811,0,0,79
Sam,Clucas,MID,HUL,4800000,1,15,1.9,3.96E-07,3.13E-06,0,2417,2,20,0,0,0,0,0,3.1,133,-2,1,15,2,0.4,0,1.7,0,0,1,0,0,0.1,921,0,0,0,0,702,26,-1,0,132
Nathaniel,Clyne,DEF,LIV,5500000,9,24,3,5.45E-07,4.36E-06,0,170310,0,10,0,0,0,0,0,4.4,7129,0,0,24,0,0.8,0,4.3,3,0,1,0,1,9.7,140172,0,387,0,1,720,34079,0,0,144
Seamus,Coleman,DEF,EVE,5500000,1,23,4.6,8.36E-07,4.18E-06,0,92816,1,4,0,0,0,1,0,4.2,5285,0,0,23,0,0.4,0,2.3,4,0,1,0,0,5,158122,0,327,0,1,450,15085,0,0,103
James,Collins,DEF,WHU,4500000,0,17,2.8,6.22E-07,3.78E-06,0,178687,1,14,0,0,0,1,0,3.8,24332,0,0,17,0,0.2,0,0.7,2,0,1,0,0,7.7,311156,0,217,0,1,540,3569,0,0,114
Lewis,Cook,MID,BOU,4300000,0,2,0.083333333,1.94E-08,4.65E-07,0,12719,0,3,0,0,0,0,0,0.5,1657,-2,0,2,2,0,0,0,0,0,0,0,0,0.4,5884,0,0,0,0,80,218,0,0,10
Steve,Cook,DEF,BOU,4900000,9,29,3.6,7.35E-07,5.92E-06,0,9415,1,12,0,0,0,1,0,5.9,870,-1,0,29,1,1.2,0,6,4,0,2,0,0,0.7,13071,0,443,0,1,720,4046,0,0,163
