FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS
Eden,Hazard,MID,CHE,9900000,2,30,5,5.05E-07,3.03E-06,0,629427,2,9,0,0,0,2,0,3,163327,-1,1,30,1,0.2,0,1.7,6,0,1,0,1,21.1,619366,0,476,0,1,504,15255,-1,0,113
Tom,Heaton,GLK,BUR,4600000,7,28,4.7,1.02E-06,6.09E-06,0,65220,0,8,0,27,0,0,0,6.1,6974,1,0,28,-1,0.8,0,3.7,3,0,2,0,0,8.3,180702,0,0,0,2,540,22982,0,0,131
Jordan,Henderson,MID,LIV,6400000,2,17,2.8,4.38E-07,2.66E-06,0,20975,3,9,0,0,0,1,0,2.7,3489,-1,0,17,1,0.7,0,4.3,3,0,0,0,0,1.1,18316,0,250,0,0,523,2809,0,0,112
Jeff,Hendrick,MID,BUR,5400000,8,11,0.611111111,1.13E-07,2.04E-06,0,764,0,4,0,0,0,1,0,2,118,-1,0,11,1,0.7,0,3.7,0,0,1,0,0,0,2275,0,0,0,0,196,561,0,0,39
Wayne,Hennessey,GLK,CRY,4500000,0,5,0.277777778,6.17E-08,1.11E-06,0,76214,0,2,0,6,0,0,0,1.1,8474,0,0,5,0,0,0,0,0,0,0,0,0,2.8,12130,0,266,0,0,180,172,0,0,29
Rouwen,Hennings,FWD,BUR,4500000,0,0,0,0,0,0,3082,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0.1,378,0,0,0,0,0,17,0,0,0
Markus,Henriksen,MID,HUL,5400000,1,1,0.055555556,1.03E-08,1.85E-07,0,365,0,0,0,0,0,0,0,0.2,51,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,670,0,0,0,0,18,32,0,0,3
Abel,Hernandez,FWD,HUL,6000000,2,19,3.2,5.33E-07,3.17E-06,0,66716,0,9,0,0,0,1,0,3.2,12323,0,0,19,0,0.3,0,2,0,0,2,0,1,2.1,96432,0,0,0,0,518,7579,0,0,36
Luis,Hernandez,DEF,LEI,4400000,0,1,0.055555556,1.26E-08,2.27E-07,0,12440,0,4,0,0,0,0,0,0.2,1056,-1,0,1,1,0,0,0,0,0,0,0,0,0.5,3517,0,0,0,0,147,190,0,0,23
Ander,Herrera,MID,MUN,6300000,2,5,0.277777778,4.41E-08,7.94E-07,0,7747,1,2,0,0,0,0,0,0.8,480,-2,0,5,2,0.2,0,1,0,0,0,0,0,0.3,2224,0,307,0,0,234,747,0,0,44
Jake,Hesketh,MID,SOU,4500000,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,31,0,0,0
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,0,0,0,0,0,200,0,0,0
Tommie,Hoban,DEF,WAT,4000000,0,0,0,0,0,0,8340,0,0,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0.3,924,0,0,0,0,0,34,0,0,0
Pierre-Emile,H?jbjerg,MID,SOU,4400000,3,9,0.5,1.14E-07,2.05E-06,0,64590,1,4,0,0,0,0,0,2,4723,-1,0,9,1,0.3,0,1.3,0,0,1,0,0,1.9,23716,0,0,0,0,360,2483,0,0,73
Rob,Holding,DEF,ARS,4400000,0,7,2.3,5.23E-07,1.59E-06,0,45289,1,5,0,0,0,0,0,1.6,5279,-1,1,7,1,0,0,0,0,0,1,0,0,0.9,37721,0,0,0,0,270,467,-1,0,61
Jose,Holebas,DEF,WAT,4500000,0,10,1.7,3.78E-07,2.22E-06,0,11137,4,11,0,0,0,1,0,2.2,1881,0,0,10,0,0.6,0,2.7,0,0,0,0,0,1.3,52306,0,96,0,0,539,12103,0,0,49
Mason,Holgate,DEF,EVE,4500000,0,16,0.888888889,1.98E-07,3.56E-06,0,145391,0,2,0,0,0,0,0,3.6,28192,0,0,16,0,0,0,0,3,0,1,0,1,5,290307,0,0,0,0,270,3698,0,0,78
Tom,Huddlestone,MID,HUL,4900000,0,12,0.666666667,1.36E-07,2.45E-06,0,5814,2,8,0,0,0,0,0,2.4,916,-1,1,12,1,0.4,0,2,0,0,1,0,1,0.3,3623,0,0,0,0,462,120,-1,0,66
Robert,Huth,DEF,LEI,5000000,-1,14,2.8,5.60E-07,2.80E-06,0,21353,3,9,0,0,0,0,0,2.8,4703,0,0,14,0,0.3,0,1.3,0,0,2,0,1,1.8,29268,0,453,0,0,450,1983,0,0,66
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,37,0,0,0
Jordon,Ibe,MID,BOU,5300000,3,13,2.2,4.15E-07,2.45E-06,0,116892,0,5,0,0,0,0,0,2.5,8180,-2,0,13,2,0.4,0,2.3,0,0,3,0,0,2.2,20537,0,184,0,0,380,573,0,0,42
Zlatan,Ibrahimovic,FWD,MUN,11500000,2,36,6,5.22E-07,3.13E-06,0,490530,1,7,0,0,0,4,0,3.1,193556,0,2,36,0,0.3,0,4,6,0,2,0,1,53.7,812031,0,0,0,2,540,25793,-2,0,116
Odion,Ighalo,FWD,WAT,7300000,2,20,3.3,4.52E-07,2.74E-06,0,196652,1,11,0,0,0,1,0,2.7,19803,-2,0,20,2,0.7,0,5,2,0,0,0,1,5.7,74862,0,709,0,0,507,8284,0,0,51
Kelechi,Iheanacho,FWD,MCI,7000000,0,25,6.3,9.00E-07,3.57E-06,0,274055,0,1,0,0,0,2,0,3.5,141798,0,1,25,0,1,0,6.7,3,0,1,0,3,5.6,392108,0,242,0,0,161,12775,-1,0,103
Giannelli,Imbula,MID,STK,4800000,0,9,2.3,4.79E-07,1.88E-06,0,9369,0,8,0,0,0,0,0,1.9,951,-2,1,9,2,0.1,0,0.7,1,0,0,0,0,0.2,3905,0,194,0,0,308,43,-1,0,50
Danny,Ings,FWD,LIV,5600000,0,0,0,0,0,0,17918,0,0,0,0,0,0,0,0,860,-4,0,0,4,0,0,0,0,0,0,0,0,0.3,2304,0,81,0,0,0,302,0,0,0
Gokhan,Inler,MID,LEI,4400000,0,0,0,0,0,0,8084,0,0,0,0,0,0,0,0,412,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3685,0,20,0,0,0,20,0,0,0
Stephen,Ireland,MID,STK,4500000,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,18,0,0,0,17,0,0,0
Lloyd,Isgrove,MID,SOU,4500000,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,17,0,0,0
Branislav,Ivanovic,DEF,CHE,6000000,0,16,2.7,4.50E-07,2.67E-06,0,79010,2,9,0,0,0,0,0,2.7,17126,0,0,16,0,0.4,0,2.3,2,0,1,0,1,5.7,29850,0,414,0,0,540,1589,0,0,117
Alex,Iwobi,MID,ARS,5800000,3,18,1,1.72E-07,3.10E-06,0,45119,1,3,0,0,0,0,0,3.1,3476,-2,0,18,2,0.9,0,5,2,0,2,0,3,1.4,44084,0,150,0,0,218,21964,0,0,68
Phil,Jagielka,DEF,EVE,5100000,2,22,3.7,7.25E-07,4.31E-06,0,35674,0,4,0,0,0,0,0,4.3,7771,1,0,22,-1,0.6,0,3.3,2,0,2,0,0,5.3,151246,0,221,0,0,540,25904,0,0,121
Eldin,Jakupovic,GLK,HUL,4200000,0,23,4.6,1.10E-06,5.48E-06,0,79734,0,7,0,21,0,0,0,5.5,19780,2,-1,23,-2,0.7,0,3,0,0,1,0,0,23.7,397632,0,0,1,1,450,24708,1,0,114
Daryl,Janmaat,DEF,WAT,5000000,0,6,0.333333333,6.67E-08,1.20E-06,0,3334,0,2,0,0,0,0,0,1.2,975,0,0,6,0,0.3,0,1.7,0,0,0,0,1,0.1,4683,0,0,0,0,179,83,0,0,45
Vincent,Janssen,FWD,TOT,7800000,5,12,2,2.56E-07,1.54E-06,0,57130,0,2,0,0,0,0,0,1.5,8234,-2,0,12,2,0.3,0,2.3,0,0,1,0,1,1.8,44452,0,0,0,0,295,4014,0,0,10
Adnan,Januzaj,MID,SUN,5500000,2,8,1.3,2.36E-07,1.45E-06,0,37813,0,10,0,0,0,0,0,1.5,6968,0,0,8,0,0.2,0,1,0,0,0,0,0,0.8,30573,0,33,0,0,471,345,0,1,42
Mile,Jedinak,MID,CRY,4500000,0,2,2,4.44E-07,4.44E-07,0,22931,0,1,0,0,0,0,0,0.4,622,0,0,2,0,0,0,0,0,0,0,0,0,0.2,1052,0,118,0,0,90,19,0,0,8
Carl,Jenkinson,DEF,ARS,5000000,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,178,0,0,0,18,0,0,0
Glen,Johnson,DEF,STK,4800000,2,2,0.111111111,2.31E-08,4.17E-07,0,6558,0,5,0,0,0,0,0,0.4,257,-2,0,2,2,0.1,0,0.7,0,0,0,0,0,0.1,979,0,324,0,0,180,328,0,0,24
,Jonathan Benteke,FWD,CRY,4500000,0,1,0.055555556,1.23E-08,2.22E-07,0,4260,0,0,0,0,0,0,0,0.2,2054,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.2,8771,0,0,0,0,7,1839,0,0,3
Billy,Jones,DEF,SUN,4400000,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,33,-1,0,0,1,0,0,0,0,0,0,0,0,0,146,0,211,0,0,0,53,0,0,0
David,Jones,MID,BUR,5000000,0,1,1,2.00E-07,2.00E-07,0,2640,1,1,0,0,0,0,0,0.2,61,0,0,1,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,86,3,0,0,8
Phil,Jones,DEF,MUN,4800000,0,0,0,0,0,0,8093,0,0,0,0,0,0,0,0,449,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,462,0,64,0,0,0,13,0,0,0
,Joselu,FWD,STK,5300000,0,0,0,0,0,0,5802,0,0,0,0,0,0,0,0,204,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,489,0,246,0,0,0,3,0,0,0
,Josh Robson,DEF,SUN,4000000,0,0,0,0,0,0,842,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2646,0,0,0,0,0,631,0,0,0
Lukas,Jutkiewicz,FWD,BUR,4400000,0,2,0.111111111,2.53E-08,4.55E-07,0,14947,0,0,0,0,0,0,0,0.5,1502,-1,0,2,1,0,0,0,0,0,0,0,0,0.5,7063,0,0,0,0,13,1434,0,0,5
Christian,Kabasele,DEF,WAT,4800000,0,0,0,0,0,0,1449,0,3,0,0,0,0,0,0,108,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,201,0,0,0,0,51,42,0,0,6
Younes,Kaboul,DEF,WAT,4400000,0,3,0.166666667,3.79E-08,6.82E-07,0,11523,0,7,0,0,0,0,0,0.7,1187,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0.6,3903,0,231,0,0,261,412,0,0,44
Sullay,Kaikai,MID,CRY,4500000,0,0,0,0,0,0,1946,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,9,0,0,0,4,0,0,0
Harry,Kane,FWD,TOT,10800000,0,24,4.8,4.44E-07,2.22E-06,0,598624,0,2,0,0,0,2,0,2.2,61026,-2,0,24,2,0.5,0,5,3,0,3,0,1,6.2,151877,0,1053,0,0,419,337,0,0,92
N'Golo,Kante,MID,CHE,4800000,2,12,2,4.17E-07,2.50E-06,0,431647,1,9,0,0,0,0,0,2.5,42890,-2,1,12,2,0.4,0,2,0,0,1,0,0,15.4,74322,0,501,0,0,540,4960,-1,0,84
Bartosz,Kapustka,MID,LEI,5300000,0,0,0,0,0,0,4673,0,0,0,0,0,0,0,0,251,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,342,0,0,0,0,0,9,0,0,0
Loris,Karius,GLK,LIV,4900000,2,2,0.111111111,2.27E-08,4.08E-07,0,5403,0,1,0,0,0,0,0,0.4,901,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0.7,15361,0,0,0,0,90,7281,0,0,7
Michael,Keane,DEF,BUR,4900000,14,25,4.2,8.57E-07,5.10E-06,0,15478,1,8,0,0,0,1,0,5.1,2161,-1,1,25,1,1.2,0,5.7,2,0,2,0,0,1.4,25963,0,0,0,1,540,22324,-1,0,123
Will,Keane,FWD,HUL,4500000,0,1,0.055555556,1.23E-08,2.22E-07,0,4291,0,1,0,0,0,0,0,0.2,1106,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.2,9716,0,0,0,0,21,1560,0,0,2
Martin,Kelly,DEF,CRY,4400000,1,10,0.555555556,1.26E-07,2.27E-06,0,9365,0,4,0,0,0,0,0,2.3,1775,-1,0,10,1,0.6,0,2.7,0,0,0,0,1,0.8,24079,0,96,0,0,258,5114,0,0,52
,Kenedy,MID,WAT,5300000,1,1,0.055555556,1.05E-08,1.89E-07,0,1496,0,0,0,0,0,0,0,0.2,115,-2,1,1,2,0.1,0,0.3,0,0,0,0,0,0,1029,0,86,0,0,16,31,-1,0,2
Wahbi,Khazri,MID,SUN,6200000,0,3,0.166666667,2.69E-08,4.84E-07,0,9267,0,4,0,0,0,0,0,0.5,506,-3,0,3,3,0.1,0,0.7,0,0,0,0,0,0.2,515,0,172,0,0,72,19,0,0,3
,Ki Sung-yueng,MID,SWA,5200000,1,7,0.388888889,7.48E-08,1.35E-06,0,2852,0,6,0,0,0,0,0,1.3,239,-3,1,7,3,0.3,0,1.7,0,0,0,0,0,0.1,536,0,241,0,0,228,114,-1,0,38
Michael,Kightly,MID,BUR,4300000,1,1,0.055555556,1.29E-08,2.33E-07,0,5133,0,0,0,0,0,0,0,0.2,779,-2,1,1,2,0.1,0,0.3,0,0,0,0,0,0.3,5112,0,0,0,0,1,2553,-1,0,3
Andy,King,MID,LEI,4800000,1,5,0.277777778,5.79E-08,1.04E-06,0,8164,0,2,0,0,0,0,0,1,601,-2,0,5,2,0.1,0,0.7,0,0,0,0,0,0.3,2260,0,174,0,0,162,190,0,0,22
Joshua,King,MID,BOU,5400000,0,18,3.6,6.67E-07,3.33E-06,0,26775,0,9,0,0,0,1,0,3.3,4884,-1,1,18,1,0.3,0,1.7,2,0,1,0,0,0.7,26059,0,321,0,0,433,430,-1,0,64
Stephen,Kingsley,DEF,SWA,4100000,0,12,2.4,5.85E-07,2.93E-06,0,128041,0,6,0,0,0,0,0,2.9,19345,1,0,12,-1,0.2,0,0.7,2,0,1,0,0,12.8,395750,0,75,0,1,405,21493,0,0,75
Jan,Kirchhoff,MID,SUN,4500000,2,6,0.333333333,7.41E-08,1.33E-06,0,1551,0,7,0,0,0,0,0,1.3,135,0,0,6,0,0.4,0,2,0,0,0,0,0,0.1,621,0,118,0,0,243,153,0,0,34
Ragnar,Klavan,DEF,LIV,4900000,2,4,1.3,2.65E-07,8.16E-07,0,29940,0,6,0,0,0,0,0,0.8,1179,-1,0,4,1,0.1,0,0.7,0,0,0,0,0,0.6,7238,0,0,0,0,270,987,0,0,53
Aleksandar,Kolarov,DEF,MCI,5900000,1,13,2.2,3.73E-07,2.20E-06,0,71978,2,4,0,0,0,0,0,2.2,9377,-1,0,13,1,0.5,0,3,0,0,1,0,0,4.4,30676,0,429,0,0,482,3309,0,0,87
Vincent,Kompany,DEF,MCI,5900000,0,0,0,0,0,0,11199,0,0,0,0,0,0,0,0,1303,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,1376,0,173,0,0,0,44,0,0,0
Arouna,Kone,FWD,EVE,5200000,0,3,0.166666667,3.21E-08,5.77E-07,0,48832,0,0,0,0,0,0,0,0.6,3867,-3,1,3,3,0.1,0,0.3,0,0,0,0,0,1.1,10059,0,289,0,0,46,852,-1,0,9
Lamine,Kone,DEF,SUN,4500000,1,7,1.4,3.11E-07,1.56E-06,0,46240,0,10,0,0,0,0,0,1.6,3092,0,0,7,0,0.3,0,1.3,0,0,0,0,0,1.5,12305,0,176,0,0,450,1349,0,0,64
Dimitrios,Konstantopoulos,GLK,MID,4300000,0,0,0,0,0,0,4057,0,0,0,0,0,0,0,0,273,-2,1,0,2,0,0,0,0,0,0,0,0,0.2,294,0,0,0,0,0,40,-1,0,0
Laurent,Koscielny,DEF,ARS,6100000,6,27,5.4,8.85E-07,4.43E-06,0,63291,0,3,0,0,0,1,0,4.4,7492,1,-1,27,-1,1,0,6,3,0,2,0,0,9.9,211947,0,493,0,1,450,74923,1,0,128
Cheikhou,Kouyate,MID,WHU,5300000,2,13,2.2,4.15E-07,2.45E-06,0,60189,0,16,0,0,0,0,0,2.5,6092,-2,0,13,2,0.4,0,2,0,0,1,0,0,1.4,14368,0,498,0,0,540,431,0,0,77
Dusan,Kuciak,GLK,HUL,4000000,0,0,0,0,0,0,2055,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4997,0,0,0,0,0,382,0,0,0
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0,18,0,0,0
Daniel,Lafferty,DEF,BUR,4000000,0,0,0,0,0,0,15239,0,0,0,0,0,0,0,0,1319,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2728,0,0,0,0,0,68,0,0,0
Adam,Lallana,MID,LIV,7200000,15,40,6.7,9.31E-07,5.56E-06,0,138651,1,9,0,0,0,3,0,5.6,9766,2,-1,40,-2,1.2,0,8.3,5,0,0,0,3,14.4,438340,0,416,0,2,490,188175,1,0,158
Rickie,Lambert,FWD,WBA,5400000,0,1,1,1.85E-07,1.85E-07,0,6936,0,0,0,0,0,0,0,0.2,317,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1085,0,72,0,0,13,16,0,0,3
Erik,Lamela,MID,TOT,6900000,1,22,1.222222222,1.77E-07,3.19E-06,0,345199,0,2,0,0,0,1,0,3.1,78067,-1,1,22,1,0.1,0,1,4,0,1,0,1,8.2,289796,0,519,0,0,344,2512,-1,0,80
Manuel,Lanzini,MID,WHU,6400000,1,11,0.611111111,9.55E-08,1.72E-06,0,4710,0,10,0,0,0,1,0,1.7,1185,-1,0,11,1,0.5,0,3.3,0,0,0,0,0,0.2,7907,0,381,0,0,256,571,0,0,48
Sebastian,Larsson,MID,SUN,4800000,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,37,-2,0,0,2,0,0,0,0,0,0,0,0,0,63,0,58,0,0,0,11,0,0,0
Grant,Leadbitter,MID,MID,4900000,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,12,0,0,0
Joe,Ledley,MID,CRY,4500000,8,14,0.777777778,1.73E-07,3.11E-06,0,12244,0,3,0,0,0,1,0,3.1,1556,0,0,14,0,1,0,4.3,1,0,1,0,0,0.7,10591,0,121,0,0,295,8238,0,0,62
,Lee Chung-yong,MID,CRY,4500000,4,13,0.722222222,1.60E-07,2.89E-06,0,9111,0,1,0,0,0,0,0,2.9,691,0,0,13,0,0.4,0,2,0,0,2,0,1,0.3,11015,0,56,0,0,192,469,0,0,60
Jonathan,Leko,MID,WBA,4400000,4,7,0.388888889,8.84E-08,1.59E-06,0,14045,0,0,0,0,0,0,0,1.6,955,-1,0,7,1,0.4,0,1.7,0,0,0,0,1,0.3,10393,0,28,0,0,46,611,0,0,20
Brian,Lenihan,DEF,HUL,3900000,0,0,0,0,0,0,30228,0,0,0,0,0,0,0,0,2971,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,18832,0,0,0,0,0,9147,0,0,0
Aaron,Lennon,MID,EVE,5700000,0,1,0.055555556,9.75E-09,1.75E-07,0,9413,0,0,0,0,0,0,0,0.2,585,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,1101,0,278,0,0,15,70,0,0,6
Jeremain,Lens,MID,SUN,5900000,0,2,1,1.69E-07,3.39E-07,0,2194,0,1,0,0,0,0,0,0.3,74,-1,0,2,1,0,0,0,0,0,0,0,0,0,142,0,180,0,0,69,3,0,0,12
Jesse,Lingard,MID,MUN,5700000,5,6,0.333333333,5.85E-08,1.05E-06,0,29233,0,3,0,0,0,0,0,1.1,756,-3,0,6,3,0.4,0,2,0,0,0,0,1,0.4,3362,0,318,0,0,122,1261,0,0,26
Jake,Livermore,MID,HUL,4900000,2,9,1.5,3.06E-07,1.84E-06,0,3259,0,12,0,0,0,0,0,1.8,309,-1,0,9,1,0.1,0,0.7,0,0,1,0,0,0.1,1697,0,0,0,0,489,57,0,1,75
Fernando,Llorente,FWD,SWA,6300000,7,20,3.3,5.24E-07,3.17E-06,0,99665,0,10,0,0,0,1,0,3.2,5411,-2,0,20,2,0.6,0,3.7,1,0,1,0,1,1.9,61721,0,0,0,0,540,11484,0,0,55
Hugo,Lloris,GLK,TOT,5400000,2,16,4,7.41E-07,2.96E-06,0,156134,0,2,0,7,0,0,0,3,7743,-1,0,16,1,0.9,0,4.7,0,0,2,0,0,5.3,55796,0,419,0,0,304,9570,0,0,78
Ruben,Loftus-Cheek,MID,CHE,5200000,0,0,0,0,0,0,3198,0,0,0,0,0,0,0,0,152,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,267,0,68,0,0,0,18,0,0,0
Chris,Long,FWD,BUR,4500000,0,0,0,0,0,0,26976,0,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3739,0,0,0,0,0,115,0,0,0
Shane,Long,FWD,SOU,6100000,1,7,1.2,1.97E-07,1.15E-06,0,367811,1,5,0,0,0,0,0,1.1,26143,-4,1,7,4,0.1,0,0.7,0,0,0,0,0,4.9,47488,0,435,0,0,304,1689,-1,0,14
Donald,Love,DEF,SUN,4000000,0,2,0.111111111,2.78E-08,5.00E-07,0,44381,1,5,0,0,0,0,0,0.5,7377,0,0,2,0,0,0,0,0,0,0,0,0,4.7,181955,0,3,0,0,194,23815,0,0,31
Dejan,Lovren,DEF,LIV,4900000,0,11,2.8,5.71E-07,2.24E-06,0,59753,2,7,0,0,0,1,0,2.2,12997,-1,0,11,1,0.6,0,3,1,0,0,0,0,3.8,83476,0,248,0,0,360,9064,0,0,62
Matthew,Lowton,DEF,BUR,4500000,6,17,2.8,6.22E-07,3.78E-06,0,8005,3,8,0,0,0,0,0,3.8,981,0,0,17,0,0.6,0,2.7,2,0,2,0,0,0.5,12846,0,0,0,0,540,2770,0,0,109
Leiva,Lucas,MID,LIV,4400000,0,2,0.111111111,2.53E-08,4.55E-07,0,4425,1,1,0,0,0,0,0,0.5,797,-1,0,2,1,0.2,0,0.7,0,0,0,0,0,0.2,6585,0,253,0,0,99,624,0,0,14
Greg,Luer,FWD,HUL,4400000,0,0,0,0,0,0,2115,0,0,0,0,0,0,0,0,395,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2632,0,0,0,0,0,639,0,0,0
Romelu,Lukaku,FWD,EVE,9300000,2,34,6.8,7.31E-07,3.66E-06,0,242629,0,2,0,0,0,4,0,3.7,50010,3,0,34,-3,1.1,0,10.3,6,0,2,0,1,20.6,721462,0,754,0,2,386,107751,0,0,120
Shaun,MacDonald,MID,BOU,4500000,0,0,0,0,0,0,3151,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0.1,108,0,3,0,0,0,12,0,0,0
Pablo,Maffeo,DEF,MCI,4500000,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,29,0,0,0
Harry,Maguire,DEF,HUL,4400000,3,4,1.3,2.95E-07,9.09E-07,0,553,0,6,0,0,0,0,0,0.9,115,-1,0,4,1,0.2,0,1,0,0,0,0,1,0,889,0,0,0,0,102,369,0,0,37
Riyad,Mahrez,MID,LEI,9300000,1,20,3.3,3.55E-07,2.15E-06,0,571859,0,11,0,0,0,1,0,2.2,84630,-2,0,20,2,0.3,1,3,1,0,2,0,1,14.9,79873,0,994,0,0,489,2417,0,0,65
Shaun,Maloney,MID,HUL,4500000,0,13,0.722222222,1.60E-07,2.89E-06,0,50474,0,1,0,0,0,1,0,2.9,5828,0,0,13,0,0.1,0,0.3,2,0,0,0,1,1.5,87189,0,0,0,1,69,551,0,0,49
Steve,Mandanda,GLK,CRY,4400000,1,9,2.3,5.23E-07,2.05E-06,0,61281,0,5,0,10,0,0,0,2,4942,-1,0,9,1,0.5,0,2.3,0,0,0,0,0,3.7,29184,0,0,0,0,360,3897,0,0,52
Sadio,Mane,MID,LIV,9000000,7,29,1.611111111,1.79E-07,3.22E-06,0,303796,1,7,0,0,0,3,0,3.2,20532,0,0,29,0,0.8,0,7,2,0,0,0,1,15.2,315114,0,635,0,0,447,44050,0,0,102
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0,0,0,0,18263,0,0,0,0,0,0,0,0,606,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,681,0,235,0,0,0,6,0,0,0
Alexander,Manninger,GLK,LIV,4000000,0,0,0,0,0,0,2504,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6229,0,0,0,0,0,706,0,0,0
Vito,Mannone,GLK,SUN,4400000,0,3,0.166666667,3.79E-08,6.82E-07,0,25369,0,4,0,4,0,0,0,0.7,1755,-1,0,3,1,0,0,0,0,0,0,0,0,0.6,3835,0,210,0,0,180,20,0,0,25
Javier,Manquillo,DEF,SUN,4500000,1,5,1.3,2.89E-07,1.11E-06,0,631,1,8,0,0,0,0,0,1.1,131,0,0,5,0,0.2,0,1,0,0,0,0,0,0,1635,0,0,0,0,360,250,0,0,35
,Marc Wilson,DEF,BOU,4000000,0,0,0,0,0,0,22883,0,0,0,0,0,0,0,0,2439,0,0,0,0,0,0,0,0,0,0,0,0,1.7,19619,0,14,0,0,0,2311,0,0,0
Adrian,Mariappa,DEF,WAT,4000000,0,0,0,0,0,0,3021,0,0,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0.4,13859,0,0,0,0,0,2620,0,0,0
Lazar,Markovic,MID,LIV,5400000,0,0,0,0,0,0,2766,0,0,0,0,0,0,0,0,85,-1,0,0,1,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,4,0,0,0
Dean,Marney,MID,BUR,4500000,3,18,3,6.67E-07,4.00E-06,0,11380,0,7,0,0,0,0,0,4,2573,0,0,18,0,0.8,0,3.7,1,0,2,0,1,0.8,32131,0,0,0,0,521,4744,0,0,71
David,Marshall,GLK,HUL,4500000,2,2,0.111111111,2.47E-08,4.44E-07,0,798,0,5,0,6,0,0,0,0.4,102,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0,2130,0,0,0,0,90,375,0,0,22
Anthony,Martial,MID,MUN,9300000,0,17,3.4,3.66E-07,1.83E-06,0,258790,0,2,0,0,0,0,0,1.8,15620,-2,0,17,2,0.1,0,0.7,3,0,1,0,2,3.2,93115,0,593,0,1,271,176,0,0,46
